"Year","Source","Target","Type","export_val","import_val"
2017,"gbr","qat","directed",3098626275,1449400358
2017,"geo","qat","directed",1271697,697142
2017,"gha","qat","directed",210344,11267264.58
2017,"grc","qat","directed",63901893,43345485.89
2017,"guy","qat","directed",0,1370
2017,"hkg","qat","directed",179183303,120954063.1
2017,"hnd","qat","directed",10711,75102.07
2017,"hrv","qat","directed",651822,0
2017,"hun","qat","directed",28374713,209236.24
2017,"idn","qat","directed",74636164,840876197.9
2017,"ind","qat","directed",1159840573,7530579062
2017,"irl","qat","directed",79524195,147109043.6
2017,"isl","qat","directed",37286,0
2017,"ita","qat","directed",1040144928,1179258992
2017,"jam","qat","directed",6769,353814.17
2017,"jor","qat","directed",166808915,81326314.91
2017,"jpn","qat","directed",1148240608,10153644007
2017,"kaz","qat","directed",130694,0
2017,"ken","qat","directed",35874913,31155650.74
2017,"kgz","qat","directed",151668,7597
2017,"kor","qat","directed",435279007,10414840960
2017,"kwt","qat","directed",357390681,51398102.26
2017,"lbn","qat","directed",21388303,175385.27
2017,"lka","qat","directed",22582588,51949785.59
2017,"ltu","qat","directed",3066118,5864962.51
2017,"lva","qat","directed",2048786,263777.26
2017,"mda","qat","directed",992679,68297.84
2017,"mdg","qat","directed",107110,47639379.61
2017,"mex","qat","directed",30142315,28856932.25
2017,"mkd","qat","directed",422315,1458249.4
2017,"mli","qat","directed",0,1047571.48
2017,"mmr","qat","directed",6658132,32381
2017,"mng","qat","directed",253028,253471.62
2017,"moz","qat","directed",754833,76272.41
2017,"mrt","qat","directed",0,118509.76
2017,"mus","qat","directed",195534,1626900.93
2017,"mys","qat","directed",148284308,463239103.8
2017,"nga","qat","directed",0,59717403.41
2017,"nic","qat","directed",0,123340
2017,"nld","qat","directed",572212425,254329642.9
2017,"nor","qat","directed",42935859,6996920.22
2017,"npl","qat","directed",71771,5582072.62
2017,"nzl","qat","directed",23184269,94832136.74
2017,"omn","qat","directed",1336841872,317153668.2
2017,"per","qat","directed",5453233,14990552.13
2017,"phl","qat","directed",32163768,392213074.8
2017,"pol","qat","directed",78785797,13738876.13
2017,"prt","qat","directed",39474158,46362670.37
2017,"pry","qat","directed",1266153,622244.66
2017,"rou","qat","directed",21076033,3178085.46
2017,"rus","qat","directed",49770754,22599811.24
2017,"sdn","qat","directed",29508340,42145397.92
2017,"sen","qat","directed",39179,3518693.41
2017,"sgp","qat","directed",313160054,4781084451
2017,"sle","qat","directed",0,1860553.02
2017,"slv","qat","directed",36795,10940
2017,"srb","qat","directed",5072412,367013.44
2017,"svk","qat","directed",23624055,1307242.8
2017,"svn","qat","directed",15589163,1480667.71
2017,"swe","qat","directed",230131302,156106703.7
2017,"syc","qat","directed",0,51618.1
2017,"tgo","qat","directed",1268,7823103.65
2017,"tun","qat","directed",17008745,21532185.08
2017,"tur","qat","directed",631516916,256171775.8
2017,"tza","qat","directed",9828093,14497715.19
2017,"uga","qat","directed",1741867,10926074.36
2017,"ukr","qat","directed",42299853,10795622.69
2017,"ury","qat","directed",1817190,2260497.1
2017,"usa","qat","directed",821650511,1055763078
2017,"zaf","qat","directed",116954766,228172458.2
2017,"zmb","qat","directed",0,1229955.55
2017,"afg","rou","directed",103942.79,921554
2017,"ago","rou","directed",103474.06,3929843
2017,"alb","rou","directed",40722809.14,67441230.4
2017,"and","rou","directed",56223,231834
2017,"are","rou","directed",51007092.31,309109981
2017,"arg","rou","directed",83646654.58,79069848.26
2017,"arm","rou","directed",3753273.06,8709921.52
2017,"asm","rou","directed",0,80291
2017,"atg","rou","directed",7794,79298
2017,"aus","rou","directed",64516076.04,129960877.6
2017,"aut","rou","directed",2665002371,1587433905
2017,"aze","rou","directed",5323780.81,56392492.47
2017,"bdi","rou","directed",496081.64,55509.17
2017,"ben","rou","directed",0,2671149
2017,"bfa","rou","directed",0,1148390
2017,"bgd","rou","directed",32343785.15,3182433
2017,"bgr","rou","directed",2121162958,2281880657
2017,"bhr","rou","directed",209364.71,10303710
2017,"bhs","rou","directed",1784,8659
2017,"bih","rou","directed",90666296.85,110608487.8
2017,"blr","rou","directed",100847099.3,52481186.99
2017,"blz","rou","directed",4645345.33,45705
2017,"bmu","rou","directed",0,111546.59
2017,"bol","rou","directed",106034.7,5432049.31
2017,"bra","rou","directed",315049085.2,191843348.1
2017,"brb","rou","directed",148002,0
2017,"brn","rou","directed",32292.52,662561.4
2017,"can","rou","directed",125434496.2,326212371.7
2017,"che","rou","directed",551691225,677471091.8
2017,"chl","rou","directed",6126135.09,80838776.29
2017,"chn","rou","directed",4253840646,1337430259
2017,"cmr","rou","directed",1461714,7044908.37
2017,"cog","rou","directed",550362.83,5751546.12
2017,"col","rou","directed",9006817.75,153354598.6
2017,"com","rou","directed",0,129833
2017,"cpv","rou","directed",184293.86,774419.34
2017,"cri","rou","directed",1707606.1,1071079
2017,"cub","rou","directed",23433982.8,1650926
2017,"cuw","rou","directed",10179,1595
2017,"cyp","rou","directed",45519398.36,59109725.97
2017,"cze","rou","directed",2418795780,2163433683
2017,"deu","rou","directed",16300517914,15949137820
2017,"dji","rou","directed",0,32925630
2017,"dma","rou","directed",3544,0
2017,"dnk","rou","directed",340197016.9,245443079.3
2017,"dom","rou","directed",384206.55,2827262.7
2017,"dza","rou","directed",9695634.42,744998591
2017,"ecu","rou","directed",5591007.34,18928687.67
2017,"egy","rou","directed",142328129.3,689930909.6
2017,"esp","rou","directed",2230761136,1781799885
2017,"est","rou","directed",175463690.4,73448676.22
2017,"eth","rou","directed",562159.26,38296237
2017,"fin","rou","directed",188069944,251381683.1
2017,"fji","rou","directed",0,16845.09
2017,"fra","rou","directed",4419292538,4452456628
2017,"gab","rou","directed",614308.31,4678340
2017,"gbr","rou","directed",1819699183,2782818458
2017,"geo","rou","directed",70988407.84,191952695.3
2017,"gha","rou","directed",166227.19,6520731.74
2017,"gib","rou","directed",0,24697608
2017,"gin","rou","directed",551460.55,6694220
2017,"gmb","rou","directed",25597.44,10454
2017,"gnb","rou","directed",0,144718
2017,"gnq","rou","directed",0,107452
2017,"grc","rou","directed",943715481.9,989348317.5
2017,"grl","rou","directed",0,31443
2017,"gtm","rou","directed",3377474.52,2052219
2017,"gum","rou","directed",0,7579
2017,"guy","rou","directed",0,62913.57
2017,"hkg","rou","directed",31726786.79,73143457.26
2017,"hnd","rou","directed",1582532.19,803785.59
2017,"hrv","rou","directed",92721667.23,128080411.5
2017,"hti","rou","directed",3153,69105
2017,"hun","rou","directed",5854465200,2726993604
2017,"idn","rou","directed",147624645.2,47152760.02
2017,"ind","rou","directed",350488456.5,375134477.9
2017,"irl","rou","directed",414307651.1,137047490.8
2017,"irn","rou","directed",49842640.36,491056556
2017,"irq","rou","directed",131505519.9,58839592
2017,"isl","rou","directed",2487696.13,23279056.76
2017,"isr","rou","directed",146721189,277354541.3
2017,"ita","rou","directed",8021495423,7301075973
2017,"jam","rou","directed",0,44491.88
2017,"jor","rou","directed",1816880.17,383080583.3
2017,"jpn","rou","directed",394184321.2,540280322.9
2017,"kaz","rou","directed",1148863302,63250948.26
2017,"ken","rou","directed",3247506.17,5662861.34
2017,"kgz","rou","directed",467488.44,4992956.43
2017,"khm","rou","directed",4484288.48,1226477
2017,"kor","rou","directed",466302832.7,450355848.1
2017,"kwt","rou","directed",78852,108453229.2
2017,"lao","rou","directed",0,1252330
2017,"lbn","rou","directed",2917210.81,305012601.1
2017,"lbr","rou","directed",0,128093496
2017,"lby","rou","directed",4578277.84,164769379
2017,"lca","rou","directed",2175,0
2017,"lka","rou","directed",17487598.04,8053647.3
2017,"ltu","rou","directed",97107957.52,86539161.49
2017,"lva","rou","directed",24275203.21,27449979.32
2017,"mac","rou","directed",31314.87,323562
2017,"maf","rou","directed",21428.23,0
2017,"mar","rou","directed",176058307.2,612316571
2017,"mda","rou","directed",698738843,761497179.8
2017,"mdg","rou","directed",2043050.91,8368917.79
2017,"mdv","rou","directed",0,20860
2017,"mex","rou","directed",139245261.5,366146960.9
2017,"mhl","rou","directed",0,331540740
2017,"mkd","rou","directed",181628824.9,252448587.9
2017,"mli","rou","directed",37512,2810626.67
2017,"mlt","rou","directed",38370159.17,17353576
2017,"mmr","rou","directed",4667328.51,3441917.93
2017,"mne","rou","directed",897183.69,36259101.59
2017,"mng","rou","directed",63419.26,3377887.74
2017,"mnp","rou","directed",0,6168
2017,"moz","rou","directed",5833661,153184
2017,"mrt","rou","directed",0,21811792.87
2017,"msr","rou","directed",2161,17992
2017,"mus","rou","directed",1850801.98,4664759.15
2017,"mwi","rou","directed",2010690.86,2557
2017,"mys","rou","directed",99561063.41,30590347.79
2017,"ncl","rou","directed",6405,5971612
2017,"ner","rou","directed",1885,1017951
2017,"nga","rou","directed",1989071.21,35182194.34
2017,"nic","rou","directed",160338.79,2190642.87
2017,"nld","rou","directed",3244189059,1675036555
2017,"nor","rou","directed",88429412.98,428922156
2017,"npl","rou","directed",132694.54,880981.75
2017,"nzl","rou","directed",4760369.44,38563951.42
2017,"omn","rou","directed",8561578.7,23439967.88
2017,"pak","rou","directed",25099031.05,32987557
2017,"pan","rou","directed",88914.21,13233319
2017,"per","rou","directed",2702138.88,22042420.96
2017,"phl","rou","directed",28312611.6,9741736.25
2017,"plw","rou","directed",0,2399
2017,"png","rou","directed",0,63220
2017,"pol","rou","directed",4382896248,2041750600
2017,"prk","rou","directed",0,39863
2017,"prt","rou","directed",434056113.3,274776071
2017,"pry","rou","directed",565750.07,1616205.68
2017,"pse","rou","directed",12345.04,2612538
2017,"pyf","rou","directed",0,4789186
2017,"qat","rou","directed",3178085.46,21076033
2017,"rus","rou","directed",2596803866,1219109152
2017,"rwa","rou","directed",220347.72,401099
2017,"sau","rou","directed",12717378.15,301572421
2017,"sdn","rou","directed",16750579.34,140444242.7
2017,"sen","rou","directed",0,8613729.63
2017,"sgp","rou","directed",29339293.26,82738201.98
2017,"sle","rou","directed",52277162.67,1504180.35
2017,"slv","rou","directed",14570275.45,1108985.68
2017,"smr","rou","directed",13271213.6,20828186
2017,"som","rou","directed",0,4972444
2017,"spm","rou","directed",0,97607
2017,"srb","rou","directed",667762571.4,626428590.7
2017,"stp","rou","directed",0,25169
2017,"sur","rou","directed",0,1249036.44
2017,"svk","rou","directed",2010810272,1178887841
2017,"svn","rou","directed",562954007.5,408633324.1
2017,"swe","rou","directed",448469771.8,508300587.5
2017,"syc","rou","directed",0,278209.82
2017,"syr","rou","directed",688413.45,32180868
2017,"tca","rou","directed",0,1627
2017,"tcd","rou","directed",0,2554619
2017,"tgo","rou","directed",0,1710828.63
2017,"tha","rou","directed",162185700.4,61619437
2017,"tjk","rou","directed",93359,610291
2017,"tkm","rou","directed",45356278.83,5157553
2017,"tto","rou","directed",17569,772973
2017,"tun","rou","directed",120344885.3,84976656.85
2017,"tur","rou","directed",3362978354,2501633974
2017,"tza","rou","directed",11281460.76,3879999.78
2017,"uga","rou","directed",8204937.25,967208.27
2017,"ukr","rou","directed",863077259.6,481466219.4
2017,"ury","rou","directed",3864139.62,8659873.14
2017,"usa","rou","directed",1242337508,1982758588
2017,"uzb","rou","directed",1484493.06,10414593
2017,"vct","rou","directed",0,6870
2017,"ven","rou","directed",44737,627610
2017,"vgb","rou","directed",1425,0
2017,"vnm","rou","directed",167517318,58399569
2017,"vut","rou","directed",0,266534
2017,"wsm","rou","directed",0,20944
2017,"yem","rou","directed",0,18348250
2017,"zaf","rou","directed",44474363.38,287748875.7
2017,"zmb","rou","directed",367663,267902.97
2017,"zwe","rou","directed",2995849.89,0
2017,"abw","rus","directed",0,3535440
2017,"afg","rus","directed",1966402.4,204537783
2017,"ago","rus","directed",46479.51,112109555
2017,"aia","rus","directed",6049,0
2017,"alb","rus","directed",15666056.22,75010113.28
2017,"and","rus","directed",4241,6255056
2017,"are","rus","directed",167406445.5,1366432844
2017,"arg","rus","directed",544308263.9,294892559.5
2017,"arm","rus","directed",569913224.8,1141914323
2017,"asm","rus","directed",2821,500373
2017,"aus","rus","directed",490116922,351855541.8
2017,"aut","rus","directed",2316321136,565807758.5
2017,"aze","rus","directed",195456570.3,1376551461
2017,"bdi","rus","directed",1325594.98,8460152.82
2017,"ben","rus","directed",4498204.36,9918598
2017,"bfa","rus","directed",714737.67,17481800
2017,"bgd","rus","directed",884947278.6,633134511
2017,"bgr","rus","directed",910121529.8,3579098922
2017,"bhr","rus","directed",5088816.38,5166780
2017,"bhs","rus","directed",301461.92,4390864
2017,"bih","rus","directed",102146382.4,465812756.6
2017,"blr","rus","directed",12528327316,18312259224
2017,"blz","rus","directed",3653,1027651.66
2017,"bmu","rus","directed",186215.94,4002775
2017,"bol","rus","directed",10374268.84,22480020.95
2017,"bra","rus","directed",2991021404,2477461180
2017,"brb","rus","directed",611110.16,0
2017,"brn","rus","directed",12952,415717.94
2017,"caf","rus","directed",224695.04,2360759
2017,"can","rus","directed",751629757.2,783644869.7
2017,"che","rus","directed",2298976770,2346529848
2017,"chl","rus","directed",764636056,75424066.54
2017,"chn","rus","directed",43022512441,39191599161
2017,"cmr","rus","directed",4001115.56,84286691.22
2017,"cog","rus","directed",744145.94,27349721.09
2017,"col","rus","directed",89751046.42,520100422.2
2017,"com","rus","directed",773482,0
2017,"cpv","rus","directed",0,9444606.17
2017,"cri","rus","directed",106933317,26774983
2017,"cub","rus","directed",11919385.28,269384588
2017,"cuw","rus","directed",1648345.59,59051
2017,"cym","rus","directed",11431.26,19955298
2017,"cyp","rus","directed",11473505.74,211055694.4
2017,"cze","rus","directed",3460517343,4594198659
2017,"deu","rus","directed",27708651947,18672837880
2017,"dji","rus","directed",775893.55,16979179
2017,"dma","rus","directed",40234,386328
2017,"dnk","rus","directed",1316974694,2196028257
2017,"dom","rus","directed",19745965.87,43827197.48
2017,"dza","rus","directed",7230366.33,2046796360
2017,"ecu","rus","directed",883474242.6,192227224.9
2017,"egy","rus","directed",461663464.6,5849791332
2017,"eri","rus","directed",1090,2768144
2017,"esp","rus","directed",2694535374,2828717198
2017,"est","rus","directed",1466090372,1778526695
2017,"eth","rus","directed",27090033.38,61396460
2017,"fin","rus","directed",3806985356,8248951537
2017,"fji","rus","directed",93341.28,1930607.74
2017,"flk","rus","directed",959405.31,1762290
2017,"fra","rus","directed",7430789907,5057311811
2017,"gab","rus","directed",42404775.74,1020050
2017,"gbr","rus","directed",4120998417,7048358409
2017,"geo","rus","directed",403876719.1,788207639
2017,"gha","rus","directed",73738298.61,150842970
2017,"gib","rus","directed",22167.31,557839324
2017,"gin","rus","directed",11682440.23,17908977
2017,"gmb","rus","directed",44853,241225
2017,"gnb","rus","directed",0,75416
2017,"gnq","rus","directed",5354.95,501769
2017,"grc","rus","directed",291006964,3774264295
2017,"grd","rus","directed",51684.85,187695
2017,"grl","rus","directed",93823359.15,13249
2017,"gtm","rus","directed",23647059.2,46907903
2017,"guy","rus","directed",292743,1226193.04
2017,"hkg","rus","directed",366232108,795909183.1
2017,"hnd","rus","directed",20837468.8,45976649.91
2017,"hrv","rus","directed",152796263.6,78131354.86
2017,"hti","rus","directed",170980,7499337
2017,"hun","rus","directed",2055851414,3302069660
